variant,scene_id,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,n_selective_probe,n_optimistic_attempt,n_early_optical_proposals,n_mass_attempt,n_budget_probe,n_burst_actions,n_local_optical_proposals
PC,mixed_endpoint_50001,50001,mixed,endpoint,d3e96ba0e56bc884daefeabb1c77fff144a59766c48950cb73f7d571766ff99c,14,14,6166.72355802096,440.48025414435426,23193.617790104796,7739.765524136922,241,27,14,6,25,,True,12,59,0.8348106998309959,0.885015600011684,208,194,33,1,1419.000000000001,108.99999999999969,4638.72355802096,1397.3066572900925,13,214,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,d6640dd2723c9c0742c7ab74b2754662ab31b8d8a9f4c6a2b4da58bd7625130b,12,0,0,0,12,0,60
baseline,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5186.54702206569,324.1591888791056,21002.73511032844,15488.214120876171,151,20,16,0,13,,True,4,64,0.6787640999536961,0.703087499976391,115,99,36,3,894.000000000001,92.00000000000051,4200.547022065689,0.0,4,139,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,beb5e0e5aa8241fb864d7d916ae255984b4aa70da92cc2bac9d879208aba8bdb,0,0,0,0,0,0,0
LC,mixed_endpoint_50001,50001,mixed,endpoint,d3e96ba0e56bc884daefeabb1c77fff144a59766c48950cb73f7d571766ff99c,14,14,6007.402733710708,429.10019526505056,23317.01366855354,9535.256730250265,208,28,14,6,25,,True,6,52,1.0830784999998286,1.1203722999780439,188,174,20,0,1232.0000000000005,111.99999999999957,4663.402733710708,1999.457528632629,14,192,0.0,True,943.0121947375769,17.74943008678929,47861b402b8b18767b5eef2a8473bd65ab93e739ded1307bc65ad7ffbc993eff,0,0,0,0,0,0,75
M50,mixed_endpoint_50001,50001,mixed,endpoint,d3e96ba0e56bc884daefeabb1c77fff144a59766c48950cb73f7d571766ff99c,14,14,6859.939739493031,489.9956956780737,26299.69869746516,9456.79388749054,258,20,14,0,25,,True,7,81,1.4359846001898404,1.4712395999813452,214,200,44,1,1512.000000000001,87.99999999999936,5259.939739493033,2320.2636428729866,6,222,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,88da4b41f5e72c8cb9a5c918b5f7a4e9988ddb75120fa17373f3b87f4dc1f80c,0,0,0,8,0,0,0
M75,mixed_endpoint_50001,50001,mixed,endpoint,d3e96ba0e56bc884daefeabb1c77fff144a59766c48950cb73f7d571766ff99c,14,14,7427.804000907431,530.557428636245,28979.020004537153,12562.69419246912,261,26,14,1,25,,True,4,89,1.770699799992144,1.8081817000056617,214,200,47,1,1525.9999999999995,106.00000000000077,5795.804000907432,95.52595738394757,12,221,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,122906c7fb4120584423ddb3cc3d79f090b0b24aa7520cf862fee3b987fdfb3b,0,0,0,9,0,0,0
S_all,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5542.097645897544,346.3811028685965,20850.488229487724,11050.746607110712,216,22,16,0,18,,True,26,67,1.0511515999678522,1.0961171000089962,162,146,54,2,1273.999999999999,98.00000000000078,4170.097645897543,0.0,6,194,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,afa1d3a0236fbb39d1ac882df7be7f4a37986390336703ff0a97e7cea6496bdc,26,0,0,0,0,0,0
previous_best,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5573.34141484486,348.33383842780376,20986.70707422429,8435.125528987652,215,23,16,0,21,,True,18,60,1.2269139001436997,1.2679987000010442,180,164,35,4,1275.0000000000002,101.00000000000199,4197.341414844859,0.0,7,200,1.8189894035458565e-12,True,943.0121947375769,2.074856830987301,48a965bdcc471f7a379dad3e0f237412b9f64108274b26292eb756aca46af0dc,18,7,0,0,0,0,0
LPC,mixed_endpoint_50001,50001,mixed,endpoint,d3e96ba0e56bc884daefeabb1c77fff144a59766c48950cb73f7d571766ff99c,14,14,6582.275421428933,470.1625301020667,24271.37710714467,9666.346577662473,270,32,14,7,25,,True,14,49,1.790910200070357,1.8564976999768987,246,232,24,1,1604.0000000000011,123.99999999999956,4854.275421428933,455.8919750478344,18,254,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,dc1d0eef583e071c80a223163a647520f5fb2d341d7fa12b741b0000afebcab3,14,0,0,0,14,0,97
F60,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5186.54702206569,324.1591888791056,21002.73511032844,15488.214120876171,151,20,16,0,13,,True,4,64,0.5172529000265058,0.955180199991446,115,99,36,3,894.000000000001,92.00000000000051,4200.547022065689,0.0,4,139,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,ffb168274a34a7a5d7c946846e550e78483f84a6e0376fd47a9ef8eef7a89e6a,0,0,0,0,0,0,0
F120,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5800.62768633406,362.53923039587875,22318.138431670297,12306.146508964232,211,22,16,0,19,,True,7,58,0.6291959000518546,1.0997015000029933,167,151,44,3,1239.0000000000018,97.99999999999898,4463.627686334061,0.0,6,184,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,3fd48aff0d9eb55679c230b861f21dfba8afbffd34552560b71305ef0f223eaf,0,0,0,0,0,19,0
L30,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5900.96494715712,368.81030919732,23409.82473578561,12534.973561275874,183,37,16,1,18,,True,10,72,1.6619567997695412,1.7206237000063993,139,123,44,11,1075.9999999999993,142.99999999999898,4681.964947157122,0.0,21,161,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,a78719b6e538e57bcaffa02fe2664b4731729ac05b47f65b7585b0efb93cef5a,0,0,0,0,0,0,0
L90,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,6098.242203881686,381.14013774260536,23291.21101940842,11925.568564654464,216,43,16,1,20,,True,13,70,1.4057577000930905,1.4651437999855261,175,159,41,9,1279.0000000000005,161.00000000000202,4658.242203881685,0.0,27,199,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,dcaa1a9a69b8d87df322c1c23ce71c1145101a487c1a75b029260f10b2263988,0,0,0,0,0,0,0
P2,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5530.128448139836,345.63302800873976,20875.64224069919,11075.41278953462,214,21,16,0,18,,True,24,66,1.2061252999410499,1.2673993000062183,162,146,52,2,1259.9999999999995,94.99999999999912,4175.128448139837,0.0,5,190,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,e19f945bb7d08776e595a0676aa85143bdb7e8c2118216785e3868ef85993d8a,24,0,0,0,24,0,0
P1,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,6084.872323973624,380.3045202483515,23439.361619868127,13218.591587634835,219,27,16,0,18,,True,21,80,1.2617385999474209,1.3493165000109002,162,146,57,6,1283.999999999999,112.99999999999963,4687.872323973627,0.0,11,189,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,eb0855713384b645c7f401f8526c7317093cc9414b0ec3916fb1035c9dd5ddba,21,0,0,0,21,0,0
C1,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5186.54702206569,324.1591888791056,21002.73511032844,15488.214120876171,151,20,16,0,13,,True,4,64,0.9965915002976544,1.0256280000030529,115,99,36,3,894.000000000001,92.00000000000051,4200.547022065689,0.0,4,139,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,337dbe1e94e45c5411f492916928ee2980f0f2bc4c93925db3de5f8b6f8a6b7a,0,0,0,0,0,0,8
C15,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5090.264339405995,318.1415212128747,20601.321697029976,15036.127616840826,146,24,16,4,13,,True,4,56,1.011462800030131,1.057907799986424,115,99,31,3,866.0000000000003,103.99999999999986,4120.264339405996,0.0,8,136,0.0,True,943.0121947375769,17.74943008678929,a43b96e0cb0a16e413217fea17b0734abecde9e2afd321d0558fe765e394b47e,0,0,0,0,0,0,57
M50,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5204.546485415976,325.2841553384985,21092.732427079885,15578.211437627608,151,20,16,0,13,,True,4,64,1.32968220001203,1.35869689998799,115,99,36,3,893.9999999999999,92.00000000000074,4218.546485415975,0.0,4,139,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,0834f4a5e33f4ad4cc0dd687d395996e7b2328911949ff22b530371429930c9b,0,0,0,4,0,0,0
M75,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5003.137799483941,312.69611246774633,20205.688997419707,14844.221543518222,149,16,16,0,13,,True,4,58,1.1173440997954458,1.1423528000013903,115,99,34,3,882.0000000000002,80.00000000000065,4041.137799483941,0.0,0,137,0.0,True,943.0121947375769,17.74943008678929,38d804fa0162d8b29ac1a9433f75bb94536612e132e9c1b7c9176d4db192dd9a,0,0,0,2,0,0,0
PC,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5740.079665996829,358.7549791248018,22185.39832998414,11978.935677288297,202,27,16,7,18,,True,14,59,1.0441070000233594,1.1105853999906685,162,146,40,2,1190.0000000000002,113.0000000000009,4437.079665996827,0.0,11,180,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,459f0bd6e1e71ae950b72b437d27e8105e90da0ef5506e5f4cb9bd4b62bc17e3,14,0,0,0,14,0,103
S_all,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6503.311153515025,433.5540769010016,24571.555767575144,9417.436969926723,255,19,15,0,25,,True,19,68,1.0146556998952292,1.067593299987493,211,196,44,5,1501.9999999999998,86.99999999999812,4914.311153515028,284.6730742923364,4,227,-4.547473508864641e-12,True,943.0121947375769,17.74943008678929,b49c75c25f9ba7575afd55f18337bc10739c9a65bf3b74f45053c93f49321efa,19,0,0,0,0,0,0
baseline,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6889.977580739013,459.3318387159342,26234.88790369507,11721.030554209152,265,20,15,0,25,,True,13,85,1.2047897000156809,1.2486561999830883,211,196,54,6,1552.9999999999998,89.99999999999781,5246.977580739015,262.9109142517473,5,228,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,ba59efafd31fd68458237f2d73010ae3b25ce2f190fc7bbb0a3017ad47b57cf3,0,0,0,0,0,0,0
L90,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6185.142970454598,412.3428646969732,24620.714852272984,11262.627822544537,197,22,15,0,25,,True,13,66,1.2405004999018274,1.2727975999878254,164,149,33,3,1165.000000000001,96.00000000000064,4924.142970454598,372.1842635265584,7,180,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,8baec6861670c3741ff944568bffba10a8849353051efd9b7d3c8c984bc3fc0c,0,0,0,0,0,0,0
LC,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5789.618639718741,361.8511649824213,22948.09319859372,12084.685279504318,179,39,16,7,18,,True,10,64,1.9150793000881094,1.969626900012372,139,123,40,11,1050.9999999999989,148.99999999999832,4589.618639718744,0.0,23,156,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,2393917d81b6da4adafd99a5ab90fae8b53569f70ad05ba3441542dc22fe99f3,0,0,0,0,0,0,193
LPC,mixed_endpoint_50002,50002,mixed,endpoint,af22126e7672ed70e8298e57eea43428ff7091457b68f1248e43fd6d2c1fa61b,16,16,5825.567472949441,364.0979670593401,22822.837364747207,11230.67266680725,188,38,16,7,20,,True,17,50,1.6886048000014853,1.7547376999864355,156,140,32,3,1115.0000000000005,145.9999999999993,4564.567472949439,0.0,22,175,0.0,True,943.0121947375769,17.74943008678929,de61c570d8bea5e15ef2af5821c1a07c302b37105b0a687396928ef9ea59d510,17,0,0,0,17,0,82
L30,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6643.349863882991,442.8899909255327,23916.749319414943,9102.838927795887,297,22,15,0,25,,True,14,70,1.4020688997989055,1.4517458000045735,259,244,38,5,1764.0000000000014,96.00000000000117,4783.34986388299,0.0,7,279,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,277a9b16601c31f827f9de2a2d63afc53db938236f3efb0a6160a7335f1648c3,0,0,0,0,0,0,0
P1,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6574.496776192055,438.2997850794703,24852.483880960284,10379.102222721674,257,20,15,0,25,,True,17,75,1.0395350999897346,1.103828399995109,209,194,48,3,1514.0000000000002,89.9999999999981,4970.496776192057,0.0,5,229,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,6ce3c32003ba67e1315618c2428a206745ed0cffe0cda416146681e5ace4b772,17,0,0,0,17,0,0
previous_best,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6438.957033024621,429.2638022016414,23889.785165123107,8972.883873928935,264,22,15,0,25,,True,24,63,1.6046318999142386,1.6448744000226725,223,208,41,11,1564.999999999999,95.99999999999943,4777.957033024622,276.4829668571547,7,245,-9.094947017729282e-13,True,943.0121947375769,2.074856830987301,2bf36e1d098200581a7ada49adff20e00407effd6928f5fe33b2ec684fc8a731,24,9,0,0,0,0,0
F120,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6924.823357261707,461.6548904841138,27264.11678630852,12868.503629798057,234,20,15,0,25,,True,13,56,0.47775149991502985,0.7668073000095319,197,182,37,2,1382.000000000001,90.00000000000098,5452.823357261706,113.9364978811891,5,212,2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,39597d2a90facf2b16d99c0c37fd8b83470a7e504c9e87b95806272e76491b5c,0,0,0,0,0,12,0
P2,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6728.339524512438,448.55596830082925,25286.697622562195,11476.782870682544,269,21,15,0,25,,True,23,82,1.3076211999868974,1.394411899993429,209,194,60,10,1577.9999999999998,93.00000000000077,5057.339524512441,262.92360735004695,6,233,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,bc8694fa4c816b68dc4b6323f3f91d493e3dc55c3c75ced08841b7a9180c584d,23,0,0,0,23,0,0
F60,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6889.977580739013,459.3318387159342,26234.88790369507,11721.030554209152,265,20,15,0,25,,True,13,82,0.8234709000389557,1.403111399995396,211,196,54,6,1552.9999999999998,89.99999999999781,5246.977580739015,262.9109142517473,5,228,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,0d85a540989a0ecb9fc4dd52cea23a91f68ba60d34e1b80b47a329f1d2d03fb7,0,0,0,0,0,3,0
baseline,mixed_endpoint_50004,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,7072.028861690038,642.9117146990943,24710.144308450203,8881.927849049782,347,16,11,0,25,,True,11,57,0.757584200007841,0.8023520999995526,319,308,28,3,2060.0,69.99999999999847,4942.028861690039,309.57528116508547,5,325,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,810f39361b3c9f17fce60fd05d4a874561d6f742ac2dabd603ae4b7350d2f466,0,0,0,0,0,0,0
C1,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6818.0399290156165,454.5359952677078,25895.199645078075,11404.43605996339,261,26,15,3,25,,True,13,79,1.5760610998841003,1.6391751999908593,211,196,50,6,1531.0000000000014,107.99999999999937,5179.0399290156165,262.9109142517473,11,226,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,7c427fac0c612cc854fca7c721df9de1697042112946093ccb026d1bd8a67240,0,0,0,0,0,0,16
C15,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6839.240487071627,455.94936580477514,26016.202435358122,11217.674381811112,258,30,15,4,25,,True,12,78,1.5229659002216067,1.58888830000069,210,195,48,7,1516.0000000000016,120.00000000000016,5203.240487071627,137.89346601379748,15,226,2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,483d87137fff1a9ab50330d74b0c5a4750a1c9fd233196d3109136d7e1dabee2,0,0,0,0,0,0,114
previous_best,mixed_endpoint_50004,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,6121.607733268129,556.5097939334663,20698.038666340646,7210.8573406104215,322,14,11,0,25,,True,11,46,0.8838062001159415,0.9210704999859445,303,292,19,0,1918.0,63.99999999999977,4139.60773326813,106.97224085721246,3,308,0.0,True,943.0121947375769,2.074856830987301,8ad9932d1a999a6c85a42ff0fb8822e8921109413e4b92adc6623f443576d52c,11,6,0,0,0,0,0
LPC,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,5862.240500518347,390.8160333678898,22986.202502591736,7406.532286082289,199,20,15,8,25,,True,14,54,1.4685786998888943,1.528548399975989,171,156,28,1,1174.9999999999995,89.99999999999956,4597.240500518347,1609.5354963174195,5,180,0.0,True,943.0121947375769,17.74943008678929,b493443d84fea024bfe2bf18d6bbe34178441f23b9abaa536d985f5854bbbc3e,14,0,0,0,14,0,70
S_all,mixed_endpoint_50004,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,7259.368236471784,659.9425669519804,25551.84118235894,9328.329260777786,351,16,11,0,25,,True,17,58,0.8452115000400227,0.9022395999927539,316,305,35,4,2078.999999999999,69.99999999999827,5110.368236471788,516.5841418686059,5,324,-3.637978807091713e-12,True,943.0121947375769,17.74943008678929,0c920d03c7355d8706164eca438ac28d0d2892399486d54dfb8ed7fac214d2f9,17,0,0,0,0,0,0
PC,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6446.222781181973,429.74818541213153,24321.113905909875,9841.187015561005,251,24,15,5,25,,True,17,65,1.5023179996933322,1.585803499998292,209,194,42,3,1479.9999999999989,101.99999999999899,4864.222781181975,0.0,9,225,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,96d3883ac756b3ca7a198affc60a3b42add08fb6cd5a0f691641301f46b00226,17,0,0,0,17,0,77
L90,mixed_endpoint_50004,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,6730.575966160724,611.8705423782477,23652.879830803628,8703.3645199334,326,13,11,0,25,,True,8,49,0.7955880000954494,0.8421890999889001,306,295,20,3,1938.9999999999989,61.000000000000504,4730.5759661607235,93.81014886112371,2,309,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,4e5e3dc9c15254e3928e5d1be6e664ec1225b9501da772f592bdeb6ac69a6dfa,0,0,0,0,0,0,0
L30,mixed_endpoint_50004,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,6749.990168674601,613.6354698795092,23444.950843373,8225.33929311549,335,17,11,0,25,,True,8,61,0.9551273999677505,1.002651099988725,307,296,28,3,1988.0,73.00000000000222,4688.990168674599,0.0,6,313,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,61fd17fc08d7af37210b6598ff2bd6e170585f45c49f65939ff7cf4162d7c66e,0,0,0,0,0,0,0
M50,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6795.8775432947,453.05850288631336,25849.387716473502,11104.101110838415,262,19,15,0,25,,True,15,79,2.1008318998792674,2.1579210000054445,211,196,51,5,1539.0000000000007,86.99999999999906,5169.877543294699,262.9109142517473,4,229,0.0,True,943.0121947375769,17.74943008678929,4b53b2c9a1388f1cb174c7a21c29c75b259008a8e3b247e0886bcda320d939d6,0,0,0,5,0,0,0
M75,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6539.190910262738,435.9460606841825,24630.954551313676,11768.039487497686,258,21,15,0,25,,True,12,82,2.1211095000617206,2.172789999982342,209,194,49,5,1520.0000000000011,93.00000000000058,4926.190910262734,262.7021549833953,6,230,2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,856d4dcdde11110eda02da322a13d09a0b2c098367a56f19e8bc92a4f14eebe3,0,0,0,6,0,0,0
LC,mixed_endpoint_50003,50003,mixed,endpoint,45b09915201a4a6577aa5ff2427ee83e628f31ee1516a783e326741212b15e51,15,15,6501.968083815143,433.4645389210095,23179.8404190757,8357.248614272332,289,39,15,8,25,,True,14,56,2.063921199995093,2.1362063999986276,259,244,30,5,1719.0000000000007,147.00000000000222,4635.968083815141,0.0,24,274,2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,d75bdf7005944d6206a45db659ab1e54574f465e23d8b91a3e4ee3eabe77c36b,0,0,0,0,0,0,126
P1,mixed_endpoint_50004,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,7195.426647839592,654.1296952581447,25352.133239197974,8847.754914256413,347,16,11,0,25,,True,13,57,0.6529085001093335,0.7015549000061583,317,306,30,4,2054.999999999998,70.00000000000004,5070.426647839593,307.2297646342586,5,320,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,a98e002bac5bd747f7795199f83bdf8f0182e2454a4a21eacd8fdc3a25850573,13,0,0,0,13,0,0
F60,mixed_endpoint_50004,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,7072.028861690038,642.9117146990943,24710.144308450203,8881.927849049782,347,16,11,0,25,,True,11,55,0.43132909981068224,0.654920899978606,319,308,28,3,2060.0,69.99999999999847,4942.028861690039,309.57528116508547,5,325,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,01230b06672acbfea2c0c6bcb708ad9ee770f44d64d78d894991eb5067320d04,0,0,0,0,0,2,0
P2,mixed_endpoint_50004,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,7260.368236471784,660.0334760428894,25551.84118235894,9328.329260777786,351,16,11,0,25,,True,17,58,0.7260013000050094,0.7768888999999035,316,305,35,4,2079.999999999999,69.99999999999827,5110.368236471788,516.5841418686059,5,325,-3.637978807091713e-12,True,943.0121947375769,17.74943008678929,427c75ee82a6a8d96d97c96f25d3ae8b6d7b1122fc01d197a85bf4e850bc47c0,17,0,0,0,17,0,0
F120,mixed_endpoint_50004,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,7072.028861690038,642.9117146990943,24710.144308450203,8881.927849049782,347,16,11,0,25,,True,11,48,0.5040677999495529,0.7510829000093509,319,308,28,3,2060.0,69.99999999999847,4942.028861690039,309.57528116508547,5,325,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,832aa7cb8e9d3e38a2c78c8e287c0714daf17e589012186f73ed4c52cb039cbb,0,0,0,0,0,9,0
C1,mixed_endpoint_50004,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,7005.0406130086385,636.8218739098762,24460.203065043206,8631.353733882595,344,16,11,3,25,,True,11,52,0.714196500077378,0.7649827999994159,319,308,25,3,2042.9999999999989,69.99999999999828,4892.040613008641,309.57528116508547,5,323,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,0ef960a666d939234791e92c81917f75eb75717aae8e5880de3a0c44ea36ee10,0,0,0,0,0,0,3
C15,mixed_endpoint_50004,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,6992.999508621812,635.7272280565284,24249.99754310907,8425.559073617313,342,30,11,5,25,,True,11,47,0.6085323998995591,0.6641876999929082,319,308,23,3,2030.9999999999998,111.99999999999841,4849.999508621814,309.57528116508547,19,321,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,c982959c8ed8f8ad85b03fe704d11ef0af5425dd373320a1852472a12f5ee02b,0,0,0,0,0,0,17
PC,mixed_endpoint_50004,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,7068.494636811487,642.590421528317,24737.473184057428,8766.061128918,338,31,11,6,25,,True,10,47,0.6493995000782888,0.6997153999982402,316,305,22,3,2005.9999999999998,115.00000000000112,4947.494636811487,285.9288653604426,20,316,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,8d65b5e8b60fb13971879b36f51835c6498684e5576f9022eab8220831b4dffe,10,0,0,0,10,0,29
M50,mixed_endpoint_50004,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,7159.939359609046,650.9035781462769,25084.69679804524,9261.069818344116,349,17,11,0,25,,True,11,60,0.9332136000157334,0.9698611999920104,319,308,30,3,2070.0000000000005,72.999999999999,5016.939359609047,309.57528116508547,6,325,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,ac792b5238c4249489063de904193bcb4bc09ce2d16997934ef71808c032a2ba,0,0,0,7,0,0,0
M75,mixed_endpoint_50004,50004,mixed,endpoint,229ba66b9b30b0111fd55a390f4da63195397b499fbcc9d396f536d418f8c836,11,11,6951.98779566041,631.9988905145827,24279.938978302045,7839.047046018224,343,14,11,0,25,,True,7,58,0.893507399916416,0.9376641999988351,316,305,27,2,2032.0000000000011,64.00000000000107,4855.987795660408,286.0928778698926,3,317,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,36c36e3cb730435d964699c152964e1ab6ab9cdfcf72aa9d395f0d2e827d0c36,0,0,0,3,0,0,0
