scene_id,variant,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,delta_T,delta_T_over_K,delta_move_m,delta_movement_s,delta_n_measure,delta_discovery_measure,delta_refine_measure,delta_discovery_no_signal,delta_refine_no_signal,delta_failed_clears,delta_n_clear,delta_n_optical_fallback,delta_measure_s,delta_clear_s,delta_after_last_clear_s,delta_switches
mixed_endpoint_10002,early120,10002,mixed,endpoint,f1f281afb2e1a12618108ffe1444552d32ff3ae84594462be4d4c76426148b03,16,16,6283.197556757604,392.69984729735023,25665.987783788005,17174.28356118481,179,23,16,0,17,,True,10,80,2.1536077998462133,2.23002849999466,128,112,51,5,1049.0,101.00000000000132,5133.197556757606,0.0,7,154,2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,88c29cfa850bd15d8cfe79e2c1dc56d8ea8d359f12ac06ec0b9f8d469c9b62e4,102.71971771256722,6.419982357035451,508.59858856284336,101.71971771257358,0,-7,7,-7,4,0,0,0,0.9999999999984084,5.968558980384842e-13,0.0,1
mixed_endpoint_10003,early120,10003,mixed,endpoint,9486a8518f51ff5319dcff5021f5cc138f1fee7c8a6d384273d068cb85e3783b,12,12,6865.070918536225,572.089243211352,23385.35459268113,10450.38057482103,356,16,12,0,25,,True,3,64,1.1323806002328638,1.2095405000145547,329,317,27,2,2115.999999999998,72.0000000000001,4677.070918536227,0.0,4,336,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,973a0b2bdd7bc3c20c08612b38d95038db05a5f2b7767a7c2b3fad56af769424,-0.8190144103855346,-0.06825120086546121,-39.09507205193222,-7.819014410385535,0,0,0,0,0,2,2,0,1.0,6.000000000000526,0.0,1
mixed_endpoint_10004,early120,10004,mixed,endpoint,d703cb3832cdc5da7124f9bb8c889d985095d8ed399cea10a96c94549e7c5206,12,12,6581.770036531251,548.4808363776043,23603.85018265626,8839.016452790203,302,17,12,0,25,,True,9,61,1.332780700060539,1.4134790000098292,273,261,29,1,1786.000000000001,74.9999999999994,4720.770036531251,142.79112308519325,5,276,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,64c8b4a22f38c4c966ccfce261fe3e94a64ad9d41c6e92ecef017212cfcf2592,-694.4866912014077,-57.87389093345064,-3322.433456007031,-664.4866912014068,-5,2,-7,2,-8,0,0,0,-30.0,-1.1510792319313623e-12,-1049.9507192456504,-5
mixed_endpoint_10005,early120,10005,mixed,endpoint,10c6a0359da956604e43aa0b632e5a02ac8fad495f02a8199848e343ec68f69b,12,12,6558.084429812439,546.5070358177032,24120.42214906219,9524.673211976138,281,15,12,0,25,,True,7,61,1.4855890999897383,1.5632596000214107,252,240,29,4,1665.0000000000011,69.00000000000031,4824.084429812437,568.3317681708986,3,260,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,7d08fd2684a928718faf0d1e10ee24811f28b11fb4d3c71732ddd03563bf7bd3,-94.83652658936171,-7.903043882446809,-459.182632946824,-91.83652658936444,-3,8,-11,8,-4,3,3,0,-11.99999999999909,9.000000000000043,437.8247480736618,3
mixed_endpoint_10006,early120,10006,mixed,endpoint,1f1a91b9bc11f184d43bc9841d572dd1fa04ffd59b23bd5b130a15f5e56b405c,12,12,6462.086799249184,538.5072332707654,22330.43399624592,7981.52089683425,325,14,12,0,25,,True,11,57,1.3699339000158943,1.4628479999955744,295,283,30,4,1930.0,65.99999999999939,4466.086799249183,221.8956738577872,2,305,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,701b8c8f1fb98e6a7d1b84487f486bf82577abc30f63edcc0f7e9918ead745ef,-222.95352253902547,-18.579460211585456,-2144.76761269513,-428.9535225390264,34,36,-2,36,-2,-2,-2,0,211.99999999999955,-5.999999999999332,221.8956738577872,42
mixed_endpoint_10007,early120,10007,mixed,endpoint,42bcbcc5f040704d359290c66360df320605ee439d1ae14486d0c23d4318a98f,11,11,6396.884996606553,581.5349996915048,22254.42498303277,7507.000081576645,317,14,11,0,25,,True,10,58,1.1897242999402806,1.2728791999979876,287,276,30,2,1881.9999999999989,63.99999999999928,4450.884996606555,913.7322135946616,3,297,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,cf42e53db43050d84afe53ce336edba5680fdd1c92934ed8e6e8d58baa356526,-39.5807345809435,-3.59824859826756,-187.9036729047075,-37.58073458094168,-1,0,-1,0,0,0,0,0,-2.000000000000682,-1.1155520951433573e-12,0.0,3
mixed_endpoint_10008,early120,10008,mixed,endpoint,0ec0dc5ea2c790177d6b746c393bc253a8b7a1cd4d7bd927905dd000c5b8e8a5,13,13,6843.963674324047,526.4587441787728,24909.81837162024,11134.948097877155,300,18,13,0,25,,True,6,70,1.444687100185547,1.5270171999873128,266,253,34,5,1782.0000000000014,79.99999999999886,4981.963674324047,365.68516614215423,5,282,0.0,True,943.0121947375768,17.74943008678929,d27638df2791b04b3309b92fa13cfde177d500e79fe26be48bf698d8d02fb781,-525.5716987465103,-40.42859221127003,-1427.8584937325395,-285.57169874650936,-40,-38,-2,-38,1,-1,-1,0,-236.99999999999864,-3.0000000000014637,-429.46435001400187,-37
mixed_endpoint_10009,early120,10009,mixed,endpoint,5b35645a3622adac239efddf4f5cc5bc20f7586b1f36c59c311a6b00b03fb6f0,15,15,7211.444164430977,480.7629442953985,27317.220822154886,11995.43464014971,279,24,15,0,25,,True,10,82,2.152081300126156,2.239340300002368,235,220,44,3,1646.0000000000002,102.00000000000038,5463.444164430976,89.10268432185876,9,251,0.0,True,943.0121947375768,17.74943008678929,f6ba81528345e532b893879d9687faa7e0a6ab5a0a03a145318517890c6f852b,-77.98402943784913,-5.198935295856643,-414.920147189252,-82.98402943785004,-2,-1,-1,-1,-1,3,3,0,-4.000000000000227,9.00000000000071,-2.126842604074241,6
mixed_endpoint_10010,early120,10010,mixed,endpoint,7e9619b65b2ef6de7956758e3c7a247efa5597fa52306945acef90b88d5a9d6d,14,14,6685.472887295841,477.53377766398864,24507.364436479213,11043.81988000936,286,19,14,0,25,,True,9,64,1.4318284002365544,1.5090944999828937,256,242,30,3,1699.0000000000005,84.9999999999999,4901.47288729584,0.0,5,269,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,303dbf1cef5eadbb5ff0368484b679a42cd3ed8fbeb50dbdbf0ddda16b42fb53,-14.58957411342999,-1.0421124366735626,-47.94787056714267,-9.58957411342908,-1,0,-1,0,0,0,0,0,-5.0000000000009095,5.684341886080802e-14,0.0,0
mixed_endpoint_10011,early120,10011,mixed,endpoint,39534f0a263769db397ebd85972ee21ca91dd01983c5086637deba4f493744ed,15,15,7136.945593974816,475.7963729316544,26814.72796987408,12016.29210357172,284,22,15,0,25,,True,13,81,1.9771595001220703,2.081005300016841,236,221,48,4,1677.999999999999,95.99999999999932,5362.945593974818,0.0,7,258,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,80cbc14a0d9b4e12cfe7015747804007995936aaee920504e3bc489399c1036d,-164.68874677636813,-10.979249785091213,-1318.4437338818461,-263.68874677636813,16,16,0,16,0,0,0,0,98.99999999999932,1.2789769243681803e-12,0.0,19
mixed_endpoint_10012,early120,10012,mixed,endpoint,cdfaf9c359701f7868a3db7dc8d61970c9877b8e6f08b2ce55de2a2cac31200a,13,13,6818.27495087382,524.4826885287554,25881.3747543691,8766.930659210835,264,18,13,0,25,,True,8,64,1.1821630999620538,1.2400278999994043,234,221,30,4,1562.000000000001,80.00000000000016,5176.274950873819,1305.1522904604562,5,242,0.0,True,943.0121947375768,17.74943008678929,912bf065b8c7872e86e19d10cc1fa5d2614ecb3ac305e86d7527528acd198b83,43.77291080385021,3.3671469849115283,203.86455401924832,40.77291080385021,0,0,0,0,0,1,1,0,6.821210263296962e-13,2.999999999999858,0.0,0
mixed_endpoint_10013,early120,10013,mixed,endpoint,f73eff87e2216e2ce04356068680a475f67b7f991a786e6672f2429ccadda9a7,13,13,6666.381361747797,512.7985662882921,25011.906808738982,9304.88527086862,268,20,13,0,25,,True,8,76,1.712171099934494,1.7854560999840032,228,215,40,4,1578.0000000000018,86.00000000000092,5002.381361747795,518.0177980787594,7,238,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,32a4cd76f1dc6bed9f6de7fa73c30637e7b358dbb5272c6b64e4f3bc1b7e23b7,-158.05475766992458,-12.158058282301795,-1030.2737883496302,-206.0547576699264,6,-1,7,-1,1,4,4,0,36.00000000000091,12.000000000001776,389.9203505983951,6
mixed_endpoint_10014,early120,10014,mixed,endpoint,6995363ba18b7f99ffb9e39d94af323f5d21dd822a25a89c2f66875d8a52050a,11,11,7015.615119187893,637.7831926534448,25573.075595939463,9425.420237712478,308,20,11,1,25,,True,3,73,1.5037926999502815,1.5923717000114266,273,262,35,5,1819.000000000001,81.99999999999905,5114.615119187893,299.9433774617228,9,279,0.0,True,943.0121947375768,17.74943008678929,9c96083cc030977645a762c085e08c631eb692459452cec6a94e3105fcde4697,-16.409911208271296,-1.4918101098428451,-77.04955604135466,-15.409911208272206,0,0,0,0,1,0,0,0,-0.9999999999995453,-6.821210263296962e-13,0.0,-1
mixed_endpoint_10015,early120,10015,mixed,endpoint,737ad3c241acd65ae6cf5a75b5cdcd7474654eb2c9b512d345fe8a125b847d45,16,16,6801.669690478911,425.104355654932,26333.348452394548,16037.836512930771,243,22,16,0,18,,True,7,76,1.7188726999156645,1.8127426000137348,199,183,44,9,1437.0000000000011,97.9999999999994,5266.669690478909,0.0,6,222,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,1e875dc143afae807f5d82dbe9e1126ad979ede349fafc51fe4959c0586c78c0,-301.3667507849623,-18.835421924060086,-1741.8337539248132,-348.3667507849632,10,20,-10,20,-1,-9,-9,-2,73.99999999999955,-27.00000000000142,0.0,24
mixed_endpoint_10016,early120,10016,mixed,endpoint,21a7f38cd06c5660157d3d6cdd0f8b5e5e6cf1ccfc0bbe4138d284240bb17d27,14,14,7283.293618489871,520.2352584635622,26636.468092449344,10883.56073361624,317,18,14,0,25,,True,5,68,1.1024978999921586,1.1613743999914732,286,272,31,4,1874.0000000000027,82.0000000000002,5327.293618489869,0.0,4,289,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,a6438988639116366d33dc8a03f78aa78e9d820489bf13a8606273ba8005231c,36.812953677933365,2.6294966912810196,139.06476838966046,27.812953677932455,1,0,1,0,1,1,1,0,6.000000000001137,3.000000000000284,0.0,1
mixed_endpoint_10017,early120,10017,mixed,endpoint,068da2c6b2648d6d162ee55acc02868b49a3397f8fdf599e2995ab2042d6b826,16,16,6205.868141890754,387.8667588681721,24099.34070945377,11264.99200041429,217,23,16,0,21,,True,11,70,1.6857656000938732,1.75865609999164,179,163,38,5,1285.0000000000002,100.99999999999974,4819.868141890754,0.0,7,200,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,1c44776e0fa161b3c7e58e397364cd95ea1a1a837dc5af3e0a52a55f25d4f4c0,765.3749588272167,47.83593492670104,3766.8747941360853,753.3749588272167,-1,-8,7,-8,5,5,5,0,-3.000000000000682,15.000000000000284,0.0,2
mixed_endpoint_10018,early120,10018,mixed,endpoint,8b92ffae1383e12e99f00c7bfc0a91914bd8ddd6045037ca72382db6864c9d46,14,14,6891.54691549736,492.2533511069543,25777.7345774868,9202.733931574954,279,19,14,0,25,,True,11,71,1.6606765999749769,1.7620891999977175,240,226,39,4,1650.999999999999,85.00000000000065,5155.54691549736,277.86884541929885,5,256,0.0,True,943.0121947375768,17.74943008678929,c5214a058a7e1ad96ecee6e8b63bba88bc92408d6d9cf17d5304488f13980c3e,253.58839159859235,18.113456542756694,467.9419579929636,93.58839159859144,26,25,1,25,0,-1,-1,0,162.99999999999795,-2.9999999999996447,-327.731919385159,33
mixed_endpoint_10019,early120,10019,mixed,endpoint,51510d4d0c0cd0ec1aed224418d652987704308c86a17d858473323747ab2a30,14,14,6369.32885183731,454.95206084552217,24376.64425918656,10217.558370912651,240,18,14,0,25,,True,8,70,1.7150700000056531,1.786128599982476,204,190,36,5,1411.999999999999,82.00000000000036,4875.328851837311,462.6560667234244,4,212,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,6861f2a1971a6fb9cf18153f8a7e6d0affa3301f2467d853a979fdb3fdfedb31,-43.43485203196997,-3.1024894308549733,-217.17426015984893,-43.43485203196997,-1,0,-1,0,0,1,1,0,-2.9999999999997726,3.0000000000005542,0.0,2
mixed_endpoint_10020,early120,10020,mixed,endpoint,bc58176599e8c5faf445e6f6fde6be6db537b6a4c247895f2ed6680b1aff298e,10,10,6511.661067444933,651.1661067444933,23393.305337224658,6874.261729212863,298,16,10,0,25,,True,9,67,1.913799900066806,2.0051782999944407,262,252,36,7,1765.0000000000005,68.0000000000011,4678.661067444933,0.0,6,275,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,c90287d88b69769d4716e3e63d4b78f7aaff04e528f1c1b066240c5417ab978c,-65.84478771905833,-6.584478771905879,-279.2239385952889,-55.84478771905742,-2,0,-2,0,0,0,0,0,-9.999999999999773,-2.4158453015843406e-13,0.0,0
mixed_endpoint_10021,early120,10021,mixed,endpoint,4924aea6c3f695a2839b20117dd7a4bb1e221696c5a0763b632807abc12893c4,11,11,6534.858798114005,594.0780725558187,23504.293990570037,9142.84740104345,299,12,11,0,25,,True,5,57,0.9061369999544696,0.9654501000186428,273,262,26,4,1775.999999999999,57.999999999999446,4700.858798114005,939.0583362601446,1,281,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,357197072af86a248d479d737e6fc2cd2b21f359e1f9902161ff59fb1ef99edd,-6.829845851832943,-0.6208950774392861,-9.149229259164713,-1.8298458518329426,-1,0,-1,0,0,0,0,0,-5.0,-2.6290081223123707e-13,0.0,0
mixed_endpoint_10022,early120,10022,mixed,endpoint,d270535d8316ac9e88e7743d9277336e3df4567eb934063ac63baa63e24e9622,15,15,6756.987250542838,450.4658167028559,26554.936252714186,13309.795659261894,229,22,15,0,25,,True,8,81,1.176539199979743,1.2480718000151685,186,171,43,8,1350.0000000000011,96.00000000000072,5310.987250542838,431.2668046584658,7,205,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,6b58d3b3244d18b8938682368bf8396cab15083c3979f1d360f47299277f6708,31.277473093048684,2.085164872869882,126.38736546523432,25.277473093047774,0,0,0,0,0,2,2,0,2.2737367544323206e-13,5.999999999999602,0.0,0
mixed_endpoint_10023,early120,10023,mixed,endpoint,7442fc5a2ec12e3f9b49c4c995f121034436be593e21ce41ba0aeadac4b748de,10,10,6885.771766235134,688.5771766235134,23948.85883117568,9232.12265721769,342,16,10,0,25,,True,6,68,1.2625731999287382,1.330262000003131,308,298,34,6,2027.9999999999984,68.00000000000067,4789.771766235135,252.393256375206,6,318,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,4021aeaab5f7191656d2f3e6478e3bf4209165312851e6fb06820ca3c56235e7,4.099862509860941,0.4099862509860941,-534.500687450698,-106.90013749013815,18,20,-2,20,-3,1,1,0,107.99999999999886,3.0000000000011937,-256.1553600647976,18
mixed_endpoint_10024,early120,10024,mixed,endpoint,0f6022c0031d46e9ee405c0661b3f1233ad5865c7bb4787eab5b1c6ee3f16450,13,13,6523.4798671585695,501.8061436275823,24317.399335792845,9802.745089603146,266,19,13,0,25,,True,7,69,1.4318978999799583,1.5095356999954674,233,220,33,4,1577.000000000001,83.00000000000041,4863.47986715857,192.7139618507072,6,247,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,8e105a0f18bc6ef40e1a064c4f4f93e7cbb2660a10d42cdaae7481e1e3cbd961,-96.90835783131297,-7.454489063947108,-544.5417891565776,-108.90835783131388,1,0,1,0,2,1,1,0,9.000000000000682,3.000000000000597,0.0,4
mixed_endpoint_10025,early120,10025,mixed,endpoint,e2e0a210acbb09faebf8b68fbeb9bffb4d724ab889a9e1d6a641fb9325d95bfa,13,13,6631.681765639856,510.12936658768126,24993.40882819928,9854.88862984922,263,18,13,0,25,,True,5,67,1.5919391000643373,1.6600770000077318,233,220,30,2,1553.0000000000005,79.99999999999893,4998.681765639857,737.908082376498,5,238,0.0,True,943.0121947375768,17.74943008678929,d350d4b05f532562bca8798aec1a5e74cf57c1b68805fdc4e8a4a12968222fdf,-41.45417088142858,-3.1887823754944975,-182.27085440713927,-36.45417088142767,-1,0,-1,0,0,0,0,0,-4.999999999999773,-1.0516032489249483e-12,0.0,0
mixed_endpoint_10026,early120,10026,mixed,endpoint,746929556cf0c32714c14c1d2bf0f2926e045084d963623cdf9221712cb31000,14,14,6806.704259135214,486.193161366801,25463.52129567608,10813.352484430525,274,24,14,0,25,,True,10,82,1.5364628000825178,1.601954999990994,230,216,44,4,1613.9999999999975,100.00000000000006,5092.704259135216,953.014015159215,10,244,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,2a314e9f098c3f975e3f961b23d6ab971ea31a261ebe187f2f45bcea86a282f7,6.454744075031158,0.46105314821653565,2.2737203751639754,0.454744075032977,0,0,0,0,0,1,1,0,2.999999999999318,2.9999999999993747,0.9904639344241559,3
mixed_endpoint_10027,early120,10027,mixed,endpoint,f32d300fb15bbf07d43370a289f98352871d5f0a379ab1c027ce60000f3420dd,10,10,7287.405853067426,728.7405853067426,26417.02926533714,10001.780271270103,328,15,10,0,25,,True,3,67,1.3262731999275277,1.411595599987777,297,287,31,7,1938.999999999999,64.99999999999892,5283.405853067427,0.0,5,299,-2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,8f070feb00cc677309b6a75011c518481be05e63a504cb80f88ad12dfb112da2,13.1509897576625,1.3150989757662046,60.754948788307956,12.1509897576625,0,0,0,0,1,0,0,0,1.0000000000006821,2.8421709430404007e-13,0.0,1
mixed_endpoint_10028,early120,10028,mixed,endpoint,c4e966582a196dcd972bc8faf44315ece4d8ffb817e32b6b276798e7069d416c,11,11,6819.595500389634,619.9632273081486,23482.977501948168,8723.662715154354,346,15,11,0,25,,True,8,59,0.9098365999525412,0.9765945000108333,318,307,28,2,2056.0000000000005,67.00000000000031,4696.595500389633,122.68929769646002,4,326,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,e05b0b7b47c815cc99aca73ac255a182b649af8ac67581cbf53b107d95e4ad4e,-113.6451090667797,-10.331373551525417,-1843.2255453339021,-368.6451090667815,42,49,-7,49,0,-1,-1,0,258.0000000000009,-2.999999999999474,-14.356347282169736,48
mixed_endpoint_10029,early120,10029,mixed,endpoint,b14ac331807f3abe643389a45754075e2a93d95a0fddf631a89f3c599611541a,10,10,6928.5727929811255,692.8572792981125,24337.86396490564,8220.908987882121,337,16,10,0,25,,True,4,63,0.7706791999517009,0.820905300002778,310,300,27,3,1992.999999999999,67.99999999999918,4867.572792981127,1069.2054632937516,6,308,-2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,3e8d47a80f5b85a197dc52c15025f2ba57e871a1606b1770750e926dd06c6274,-539.9403201584655,-53.99403201584653,-2584.7016007923266,-516.9403201584646,-2,-1,-1,-1,-1,-3,-3,0,-14.000000000000455,-8.999999999999929,0.0,-4
mixed_endpoint_10030,early120,10030,mixed,endpoint,fa3f02b8720ff223dbeceb974610bce7dd436455586b670942903d58b1efaeb5,11,11,7284.838919959333,662.2580836326666,27089.194599796658,11542.421700462985,304,18,11,0,25,,True,6,74,1.1516831999761052,1.2111538000172004,266,255,38,7,1790.9999999999995,76.000000000001,5417.838919959331,1474.1439618475351,7,271,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,0a5633401824852d1d14436d22efa47ccf2df619702f09a9f63ef562a76e3b5e,-64.23747613868909,-5.839770558062696,-281.18738069344545,-56.23747613869,-2,0,-2,0,0,1,1,0,-11.0,3.000000000000128,0.0,-1
mixed_endpoint_10031,early120,10031,mixed,endpoint,6ad3345f06ecdfda2d972a3046cb05defa753795636583752cdc48405b9d6463,11,11,7215.254739397866,655.9322490361697,25886.27369698935,10780.20903318146,333,16,11,0,25,,True,8,68,1.5423898000153713,1.6261278000019956,297,286,36,4,1967.9999999999995,69.9999999999984,5177.254739397868,0.0,5,303,-3.637978807091713e-12,True,943.0121947375768,17.74943008678929,7f3b48ed1c7cde11d1ce235380c60794eaf25fa56d833d5c581f03987b0bcb72,125.5374811381489,11.412498285286347,622.6874056907436,124.53748113815072,0,-1,1,-1,0,1,1,0,-1.9999999999979536,2.9999999999995737,0.0,-2
mixed_endpoint_10032,early120,10032,mixed,endpoint,d5be0b11da5b5b8b1489741ca52786d14f2de90a25159e68f84b80c6b25d2627,15,15,5903.022808666849,393.5348539111233,23375.11404333426,9012.36766755765,194,19,15,0,25,,True,14,66,1.5022900001495143,1.5595233000058215,157,142,37,2,1140.9999999999989,86.99999999999943,4675.022808666852,231.3453571765549,4,171,-2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,411f69758371346b214b889e654997930ff748f675f5baf69f5cdf16cb4db3fc,-200.49962501147274,-13.366641667431452,-807.4981250573474,-161.49962501147002,-7,-5,-2,-5,0,0,0,0,-39.00000000000114,-9.237055564881302e-13,0.002631711079629895,-4
mixed_endpoint_10033,early120,10033,mixed,endpoint,0a1d4929c88e5fa7c3175b497b356e8d1dd2b719ddb44f1be94cd3b1c6306851,15,15,6852.094938864091,456.8063292576061,27140.474694320463,11067.50727628525,225,22,15,0,25,,True,6,76,1.574572399898898,1.6436868000018876,189,174,36,4,1328.0,95.99999999999912,5428.094938864089,572.147050212343,7,203,-1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,193b701351fec999c45aaec256a797fabacd3ebbf1d246358f7058908bb4d45c,-374.1405839284871,-24.94270559523244,-540.7029196424483,-108.14058392849165,-47,-38,-9,-38,-5,2,2,0,-271.99999999999864,5.999999999999972,499.5027960083562,-37
